Make,Model,Version,Price,Curr_Date,Cloth upholstery,Fuel consumption average,Co2 emissions average,Fuel range average,Engine Position / Location,Engine Capacity,Engine Size,Cylinder Layout,Cylinders,Power Max,Power Maximum Total,Power Peak Revs,Torque Max,Torque Max Total,Torque Peak Revs,Transmission type,ABS,Electronic brake distribution (EBD),Brake assist BASEBA,Alloy wheels rims,Front tyres,Rear tyres,Air conditioning,Power steering,Steering column adjustment (rake / tilt / height / up / down),Steering column adjustment (reach depth in out),On board computer multi information display,Bluetooth connectivity,Cd player,Auxiliary input,USB port,Power socket 12v,Central locking,Cup bottle holders,Electric windows,Electric adjust mirrors,Isofix child seat mountings,High level 3rd brake light,Metallic pearlescent paint,Date Range introduced SA,Intro Date,Model Intro Date,Emissions Tax (incl in price),Acceleration (0-100 Km/h),Maximum Top Speed,Driver airbag,Front passenger airbag,Airbag quantity,Safety rating overall Euroncap,Doors,Bodyshape,Fuel Type,Driven Wheels,Gear ratios quantity,Gearshift,Seats quantity,Length,Width excl mirrors / Incl mirrors,Wheel base,Ground clearance minimum maximum,Turning circle wheels body,Load volume capacity,Unladen tare kerb weight,Gross weight gvm,Towing capacity braked,Fuel tank capacity incl reserve,Warranty time years,Warranty distance,Serviceplan,Serviceplan time (years),Service plan distance,Service interval distance,Leather upholstery,Transmission name,Traction control,Stability control,Climate control / automatic air con,Multi function steering wheel controls,Cruise control,Voice control,Rain sensor auto wipers,Auto dim interior mirror,Daytime driving running lights,Light sensor auto on / off lights,Front fog lamp lights,Emergency brake hazard lights,Rear fog lamps,Camera for park distance control,Driver knee airbag,Front side airbags,Curtain airbags,Start Stop Button,Folding rear seat,Towing capacity unbraked,Charger,Load carrying capacity payload,Hybrid,Engine Auto Stop / Start,Driving mode switch (sport / comfort),Keyless access / start hands free,Electric Start,Lumbar support adjustment,Electric seat adjustment,Heated seats front,Head up display,Navigation,Heated exterior mirrors,Electric fold retractable mirrors,Xenon headlights,Difflock,Lowrange,Approach angle,Departure angle,Wading fording water crossing depth,Maintenance plan,Maintenance plan time (years),Maintenance plan distance,Sunroof,Panoramic roof,Park distance control pdc front,Park distance control pdc rear,Hill descent control / downhill brake control,Gear shift paddles,Limited slip diff,Electric seat adjustment memory,Ventilated seats front,Heated seats rear,Ventilated seats rear,Fuel consumption urban,Fuel consumption extra-urban,Tyre pressure sensor,Electronically adjustable suspension,Air suspension,Active adaptive cruise control,Multi disc cd player shuttle,TV,Electric tail gate boot lid,Rear side airbags,All wheel drive,Folding roof,Torque Overboost,Torque Overboost Peak Revs,Sports suspension,Service interval indicator,Service interval time,End Date,Lane change blind spot warning,Auto dim exterior mirrors,Tow bar trailer hitch,Passenger knee airbag,Directional turning headlights,Adaptive headlights (varying light distribution),Lane departure warning,High beam assist,Limited Edition,Run flat tyres,Night vision,Dry weight,Electric sliding doors
Ford,Fiesta,5-door 1.0T Titanium auto,267900,42572,TRUE,4.9 l/100km,114 g/km,857 Km,Front,999 cc,1.0 l,Inline,3,74 Kw,74 Kw,6000 r/min,170 Nm,170 Nm,1400-4500 r/min,Automated Dual-clutch,ABS,TRUE,TRUE,TRUE,195/45 R16,195/45 R16,TRUE,TRUE,1470 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Keyless,TRUE,TRUE,TRUE,Outer Rear,TRUE,Opt,2008-10-01,2015-03-01,,,10.8 s,180 Km/h,TRUE,TRUE,7,5 (pre-2009 Rating System),5,Hatch,Petrol,Front,6,Automatic,5,3950 mm,1722-1973 mm,2489 mm,120 mm,9.8 - 10.1 m,276 l,1135 Kg,1555 Kg,,42 l,,,,,,,Opt,Powershift,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,LED,TRUE,TRUE,Emergency-brake Flashing Hazard Lights,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,500 Kg,Turbocharger,,,TRUE,Eco,TRUE,,,,Opt,,,TRUE,Auto,,,,,,,,,,,,,Opt,,,,,,,,6.6 l/100km,3.9 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Fiesta,5-door 1.0T Titanium,257900,42572,TRUE,4.3 l/100km,99 g/km,977 Km,Front,999 cc,1.0 l,Inline,3,92 Kw,92 Kw,6000 r/min,170 Nm,170 Nm,1400-4500 r/min,Manual,ABS,TRUE,TRUE,TRUE,195/45 R16,195/45 R16,TRUE,TRUE,1470 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Keyless,TRUE,TRUE,TRUE,Outer Rear,TRUE,Opt,2008-10-01,2013-01-01,2013-01-01,,9.4 s,196 Km/h,TRUE,TRUE,7,5 (pre-2009 Rating System),5,Hatch,Petrol,Front,5,Manual,5,3950 mm,1722-1973 mm,2489 mm,120 mm,9.8-10.1 m,276 l,1135 Kg,1555 Kg,,42 l,,,,,,,Opt,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,LED,TRUE,TRUE,Emergency-brake Flashing Hazard Lights,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,500 Kg,Turbocharger,,,TRUE,Eco,TRUE,,,,Opt,,,TRUE,Auto,,,,,,,,,,,,,Opt,,,,,,,,5.3 l/100km,3.7 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Fiesta,5-door 1.5TDCi Trend,248900,42572,TRUE,3.6 l/100km,94 g/km,1111 Km,Front,1499.0 cc,1.5 l,Inline,4,55 Kw,55 Kw,4000 r/min,185 Nm,185 Nm,1700-2000 r/min,Manual,ABS,TRUE,Opt,TRUE,195/50 R15,195/50 R15,TRUE,TRUE,1470 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Remote,TRUE,TRUE,TRUE,Outer Rear,TRUE,Opt,2008-10-01,2016-03-01,2016-03-01,,13.5 s,167 Km/h,TRUE,TRUE,2 (opt 7),5 (pre-2009 Rating System),5,Hatch,Diesel,Front,5,Manual,5,3950 mm,1722-1973 mm,2489 mm,120 mm,9.8 - 10.1 m,276 l,1170 Kg,1575 Kg,,40 l,4,120000 Km,TRUE,4,60000,15000,,,Opt,Opt,,TRUE,,TRUE,,,,,TRUE,Emergency-brake Flashing Hazard Lights,TRUE,,Opt,Opt,Opt,,TRUE,500 Kg,Turbocharger,,,,Eco,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,4.3 l/100km,3.2 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Fiesta,5-door 1.0T Trend auto,244900,42572,TRUE,4.9 l/100km,114 g/km,857 Km,Front,999 cc,1.0 l,Inline,3,74 Kw,74 Kw,6000 r/min,170 Nm,170 Nm,1400-4500 r/min,Automated Dual-clutch,ABS,TRUE,Opt,TRUE,195/50 R15,195/50 R15,TRUE,TRUE,1470 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Remote,TRUE,TRUE,TRUE,Outer Rear,TRUE,Opt,2008-10-01,2013-11-01,2013-11-01,,10.8 s,180 Km/h,TRUE,TRUE,2 (opt 7),5 (pre-2009 Rating System),5,Hatch,Petrol,Front,6,Automatic,5,3950 mm,1722-1973 mm,2489 mm,120 mm,9.8-10.1 m,276 l,1135 Kg,1555 Kg,,42 l,4,120 000 Km,TRUE,4,60000,20000,,Powershift,Opt,Opt,,TRUE,,TRUE,,,,,TRUE,Emergency-brake Flashing Hazard Lights,TRUE,,Opt,Opt,Opt,,TRUE,500 Kg,Turbocharger,,,TRUE,Eco,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,6.6 l/100km,3.9 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Fiesta,5-door 1.5TDCi Ambiente,241900,42572,TRUE,3.6 l/100km,94 g/km,1111 Km,Front,1499.0 cc,1.5 l,Inline,4,55 Kw,55 Kw,4000 r/min,185 Nm,185 Nm,1700-2000 r/min,Manual,ABS,TRUE,,,195/50 R15,195/50 R15,TRUE,TRUE,1470 mm,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Remote,TRUE,Front,TRUE,Outer Rear,TRUE,Opt,2008-10-01,2016-03-01,2016-03-01,,13.5 s,167 Km/h,TRUE,TRUE,2,5 (pre-2009 Rating System),5,Hatch,Diesel,Front,5,Manual,5,3950 mm,1722-1973 mm,2489 mm,120 mm,9.8 - 10.1 m,276 l,1170 Kg,1575 Kg,,40 l,4,120000 Km,TRUE,4,60000,15000,,,,,,TRUE,,TRUE,,,,,,Emergency-brake Flashing Hazard Lights,TRUE,,,,,,TRUE,500 Kg,Turbocharger,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,4.3 l/100km,3.2 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Fiesta,5-door 1.0T Trend,232900,42572,TRUE,4.3 l/100km,99 g/km,977 Km,Front,999 cc,1.0 l,Inline,3,92 Kw,92 Kw,6000 r/min,170 Nm,170 Nm,1400-4500 r/min,Manual,ABS,TRUE,Opt,TRUE,195/50 R15,195/50 R15,TRUE,TRUE,1470 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Remote,TRUE,TRUE,TRUE,Outer Rear,TRUE,Opt,2008-10-01,2013-01-01,2013-01-01,,9.4 s,196 Km/h,TRUE,TRUE,2 (opt 7),5 (pre-2009 Rating System),5,Hatch,Petrol,Front,5,Manual,5,3950 mm,1722-1973 mm,2489 mm,120 mm,9.8-10.1 m,276 l,1135 Kg,1555 Kg,,42 l,4,120 000 Km,TRUE,4,60000,20000,,,Opt,Opt,,TRUE,,TRUE,,,,,TRUE,Emergency-brake Flashing Hazard Lights,TRUE,,Opt,Opt,Opt,,TRUE,500 Kg,Turbocharger,,,TRUE,Eco,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,5.3 l/100km,3.7 l/100km,,,,,,,,,,,,,,,,2016-05-01,,,,,,,,,,,,,
Ford,Fiesta,5-door 1.0T Ambiente auto,231900,42572,TRUE,4.9 l/100km,114 g/km,857 Km,Front,999 cc,1.0 l,Inline,3,74 Kw,74 Kw,6000 r/min,170 Nm,170 Nm,1400-4500 r/min,Automated Dual-clutch,ABS,TRUE,,,195/50 R15,195/50 R15,TRUE,TRUE,1470 mm,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Remote,TRUE,Front,TRUE,Outer Rear,TRUE,Opt,2008-10-01,2015-03-01,,,10.8 s,180 Km/h,TRUE,TRUE,2,5 (pre-2009 Rating System),5,Hatch,Petrol,Front,6,Automatic,5,3950 mm,1722-1973 mm,2489 mm,120 mm,9.8 - 10.1 m,276 l,1110 Kg,1530 Kg,,42 l,4,120000 Km,TRUE,5,60000,20000,,Powershift,,,,TRUE,,TRUE,,,,,,Emergency-brake Flashing Hazard Lights,TRUE,,,,,,TRUE,500 Kg,Turbocharger,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,6.6 l/100km,3.9 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Fiesta,5-door 1.0T Ambiente,220900,42572,TRUE,4.3 l/100km,99 g/km,977 Km,Front,999 cc,1.0 l,Inline,3,92 Kw,92 Kw,6000 r/min,170 Nm,170 Nm,1400-4500 r/min,Manual,ABS,TRUE,,,195/50 R15,195/50 R15,TRUE,TRUE,1470 mm,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Remote,TRUE,Front,TRUE,Outer Rear,TRUE,Opt,2008-10-01,2015-11-01,2015-11-01,,9.4 s,196 Km/h,TRUE,TRUE,2,5 (pre-2009 Rating System),5,Hatch,Petrol,Front,5,Manual,5,3950 mm,1722-1973 mm,2489 mm,120 mm,9.8 - 10.1 m,276 l,1110 Kg,1530 Kg,,42 l,4,120000 Km,TRUE,4,60000,20000,,,,,,TRUE,,TRUE,,,,,,Emergency-brake Flashing Hazard Lights,TRUE,,,,,,TRUE,500 Kg,Turbocharger,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,5.3 l/100km,3.7 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Fiesta,5-door 1.4 Ambiente,220900,42572,TRUE,5.7 l/100km,130 g/km,737 Km,Front,1387 cc,1.4 l,Inline,4,71 Kw,71 Kw,5750 r/min,128 Nm,128 Nm,4200 r/min,Manual,ABS,TRUE,,,195/50 R15,195/50 R15,TRUE,TRUE,1470 mm,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Remote,TRUE,Front,TRUE,Outer Rear,TRUE,Opt,2008-10-01,2014-12-01,,1140,12.2 s,175 Km/h,TRUE,TRUE,2,5 (pre-2009 Rating System),5,Hatch,Petrol,Front,5,Manual,5,3950 mm,1722-1973 mm,2489 mm,120 mm,9.8 - 10.1 m,276 l,1110 Kg,1530 Kg,,42 l,4,120000 Km,TRUE,4,60 000,20000,,,,,,TRUE,,TRUE,,,,,,Emergency-brake Flashing Hazard Lights,TRUE,,,,,,TRUE,500 Kg,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,7.6 l/100km,4.5 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Figo,sedan 1.5 Titanium auto,209900,42572,TRUE,6.0 l/100km,142 g/km,700 Km,Front,1498 cc,1.5 l,Inline,4,82 Kw,82 Kw,6300 r/min,136 Nm,136 Nm,4250 r/min,Automated Dual-clutch,ABS,,,TRUE,175/65 R14,175/65 R14,TRUE,TRUE,1525 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Front,Remote,Front,Front + Rear,TRUE,,TRUE,Opt,2015-10-01,2015-10-01,2015-10-01,2508,12.0 s,175 Km/h,TRUE,TRUE,6,,4,Sedan,Petrol,Front,6,Automatic,5,4254 mm,1695-1899 mm,2491 mm,174 mm,9.8 m,445 l,1068 Kg,1470 Kg,,42 l,4,120000 Km,TRUE,2,40000,20000,,PowerShift,,TRUE,TRUE,TRUE,,TRUE,,,,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2 l/100km,4.7 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Figo,hatch 1.5 Titanium auto,207900,42572,TRUE,6.0 l/100km,142 g/km,700 Km,Front,1498 cc,1.5 l,Inline,4,82 Kw,82 Kw,6300 r/min,136 Nm,136 Nm,4250 r/min,Automated Dual-clutch,ABS,,,TRUE,175/65 R14,175/65 R14,TRUE,TRUE,1525 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Front,Remote,Front,Front + Rear,TRUE,,TRUE,Opt,2015-10-01,2015-10-01,2015-10-01,2508,12.0 s,175 Km/h,TRUE,TRUE,6,,5,Hatch,Petrol,Front,6,Automatic,5,3886 mm,1695-1899 mm,2491 mm,174 mm,9.8 m,256 l,1068 Kg,1450 Kg,,42 l,4,120000 Km,TRUE,2,40000,20000,,PowerShift,,TRUE,TRUE,TRUE,,TRUE,,,,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2 l/100km,4.7 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Figo,hatch 1.5TDCi Trend,203900,42572,TRUE,4.1 l/100km,108 g/km,976 Km,Front,1499 cc,1.5 l,Inline,4,74 Kw,74 Kw,3750 r/min,215 Nm,215 Nm,1750-3000 r/min,Manual,ABS,,,TRUE,175/65 R14,175/65 R14,TRUE,TRUE,1525 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Front,Remote,Front,Front + Rear,TRUE,,TRUE,Opt,2015-10-01,2015-10-01,2015-10-01,,12.1 s,175 Km/h,TRUE,TRUE,2,,5,Hatch,Diesel,Front,5,Manual,5,3886 mm,1695-1899 mm,2491 mm,174 mm,9.8 m,256 l,1048 Kg,1450 Kg,,40 l,4,120000 Km,TRUE,2,40000,20000,,,,,,,,,,,,,TRUE,,TRUE,,,,,,TRUE,,Turbocharger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 l/100km,3.6 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Figo,hatch 1.5 Titanium,195900,42572,TRUE,5.9 l/100km,141 g/km,712 Km,Front,1498 cc,1.5 l,Inline,4,82 Kw,82 Kw,6300 r/min,136 Nm,136 Nm,4250 r/min,Manual,ABS,,,TRUE,175/65 R14,175/65 R14,TRUE,TRUE,1525 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Front,Remote,Front,Front + Rear,TRUE,,TRUE,Opt,2015-10-01,2015-10-01,2015-10-01,2394,11.8 s,175 Km/h,TRUE,TRUE,6,,5,Hatch,Petrol,Front,5,Manual,5,3886 mm,1695-1899 mm,2491 mm,174 mm,9.8 m,256 l,1070 Kg,1450 Kg,,42 l,4,120000 Km,TRUE,2,40000,20000,,,,,TRUE,TRUE,,TRUE,,,,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3 l/100km,4.6 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Figo,hatch 1.5TDCi Ambiente,193900,42572,TRUE,4.1 l/100km,108 g/km,976 Km,Front,1499 cc,1.5 l,Inline,4,74 Kw,74 Kw,3750 r/min,215 Nm,215 Nm,1750-3000 r/min,Manual,ABS,,,,175/65 R14,175/65 R14,TRUE,TRUE,1525 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Front,Remote,Front,,,,TRUE,Opt,2015-10-01,2015-10-01,2015-10-01,,12.1 s,175 Km/h,TRUE,TRUE,2,,5,Hatch,Diesel,Front,5,Manual,5,3886 mm,1695-1899 mm,2491 mm,174 mm,9.8 m,256 l,1048 Kg,1450 Kg,,40 l,4,120000 Km,TRUE,2,40000,20000,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,Turbocharger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 l/100km,3.6 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Figo,sedan 1.5 Trend,182900,42572,TRUE,5.9 l/100km,141 g/km,712 Km,Front,1498 cc,1.5 l,Inline,4,82 Kw,82 Kw,6300 r/min,136 Nm,136 Nm,4250 r/min,Manual,ABS,,,TRUE,175/65 R14,175/65 R14,TRUE,TRUE,1525 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Front,Remote,Front,Front + Rear,TRUE,,TRUE,Opt,2015-10-01,2015-10-01,2015-10-01,2394,11.8 s,175 Km/h,TRUE,TRUE,2,,4,Sedan,Petrol,Front,5,Manual,5,4254 mm,1695-1899 mm,2491 mm,174 mm,9.8 m,445 l,1070 Kg,1470 Kg,,42 l,4,120000 Km,TRUE,2,40000,20000,,,,,,,,,,,,,TRUE,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3 l/100km,4.6 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Figo,hatch 1.5 Trend,179900,42572,TRUE,5.9 l/100km,141 g/km,712 Km,Front,1498 cc,1.5 l,Inline,4,82 Kw,82 Kw,6300 r/min,136 Nm,136 Nm,4250 r/min,Manual,ABS,,,TRUE,175/65 R14,175/65 R14,TRUE,TRUE,1525 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Front,Remote,Front,Front + Rear,TRUE,,TRUE,Opt,2015-10-01,2015-10-01,2015-10-01,2394,11.8 s,175 Km/h,TRUE,TRUE,2,,5,Hatch,Petrol,Front,5,Manual,5,3886 mm,1695-1899 mm,2491 mm,174 mm,9.8 m,256 l,1070 Kg,1450 Kg,,42 l,4,120000 Km,TRUE,2,40000,20000,,,,,,,,,,,,,TRUE,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3 l/100km,4.6 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Figo,sedan 1.5 Ambiente,172900,42572,TRUE,5.9 l/100km,141 g/km,712 Km,Front,1498 cc,1.5 l,Inline,4,82 Kw,82 Kw,6300 r/min,136 Nm,136 Nm,4250 r/min,Manual,ABS,,,,175/65 R14,175/65 R14,TRUE,TRUE,1525 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Front,Remote,Front,,,,TRUE,Opt,2015-10-01,2015-10-01,2015-10-01,2394,11.8 s,175 Km/h,TRUE,TRUE,2,,4,Sedan,Petrol,Front,5,Manual,5,4254 mm,1695-1899 mm,2491 mm,174 mm,9.8 m,445 l,1070 Kg,1470 Kg,,42 l,4,120000 Km,TRUE,2,40000,20000,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3 l/100km,4.6 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Figo,hatch 1.5 Ambiente,169600,42572,TRUE,5.9 l/100km,141 g/km,712 Km,Front,1498 cc,1.5 l,Inline,4,82 Kw,82 Kw,6300 r/min,136 Nm,136 Nm,4250 r/min,Manual,ABS,,,,175/65 R14,175/65 R14,TRUE,TRUE,1525 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Front,Remote,Front,,,,TRUE,Opt,2015-10-01,2015-10-01,2015-10-01,2394,11.8 s,175 Km/h,TRUE,TRUE,2,,5,Hatch,Petrol,Front,5,Manual,5,3886 mm,1695-1899 mm,2491 mm,174 mm,9.8 m,256 l,1070 Kg,1450 Kg,,42 l,4,120000 Km,TRUE,2,40000,20000,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3 l/100km,4.6 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ford,Focus,RS,699900,42572,Partial Cloth + Leather (opt Partial Suede-cloth + Leather),7.7 l/100km,175 g/km,662 Km,Front,2261 cc,2.3 l,Inline,4,257 Kw,257 Kw,6000 r/min,440 Nm,470 Nm,1600-5000 r/min,Manual,ABS,TRUE,TRUE,TRUE,235/35 R19,235/35 R19,TRUE,TRUE,1472 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Front + Rear,Keyless,Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2011-07-01,2016-07-01,2016-07-01,6270,4.7 s,266 Km/h,TRUE,TRUE,6,5,5,Hatch,Petrol,All,6,Manual,5,4390 mm,1823-2010 mm,2647 mm,,11.8 m,260 l,1599 Kg,2025 Kg,,51 l,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,LED,TRUE,TRUE,Emergency-brake Flashing Brake Lights,TRUE,,,Std (excluded With Optional Bucket Seats),TRUE,TRUE,TRUE,,Turbocharger,,,TRUE,"Normal, Sport, Track, Drift",TRUE,,,,TRUE,,,TRUE,Auto,TRUE,,,,,,,,,Opt,,,TRUE,,,,,,,,10.0 l/100km,6.3 l/100km,TRUE,Adaptive,,,,,,,,,470 Nm,2000-4500 r/min,TRUE,,,,,,,,TRUE,TRUE,,,,,,,
Ford,Focus,ST 3,462900,42572,,6.8 l/100km,159 g/km,912 Km,Front,2000 cc,2.0 l,Inline,4,184 Kw,184 Kw,5500 r/min,360 Nm,360 Nm,2000-4500 r/min,Manual,ABS,TRUE,TRUE,TRUE,235/40 R18 (opt 235/35 R19),235/40 R18 (opt 235/35 R19),TRUE,TRUE,1471 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Front + Rear,Keyless,Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2011-07-01,2015-07-01,2015-07-01,4446,6.5 s,248 Km/h,TRUE,TRUE,6,5,5,Hatch,Petrol,Front,6,Manual,5,4362 mm,1823-2010 mm,2648 mm,,12 m,316-1101 l,1437 Kg,2025 Kg,,62 l,,,,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,LED,TRUE,TRUE,Emergency-brake Flashing Brake Lights,TRUE,,,TRUE,TRUE,TRUE,TRUE,,Turbocharger,,,TRUE,Eco,TRUE,,Front Electric,Front,TRUE,,,TRUE,Auto,TRUE,,,,,,,,,Opt,,,,,,,,,,,8.8 l/100km,5.7 l/100km,TRUE,,,,,,,,,,,,TRUE,,,,,,,,TRUE,TRUE,,,,,,,
Ford,Focus,ST 1,420900,42572,TRUE,6.8 l/100km,159 g/km,912 Km,Front,2000 cc,2.0 l,Inline,4,184 Kw,184 Kw,5500 r/min,360 Nm,360 Nm,2000-4500 r/min,Manual,ABS,TRUE,TRUE,TRUE,235/40 R18,235/40 R18,TRUE,TRUE,1471 mm,TRUE,,TRUE,TRUE,TRUE,TRUE,Front + Rear,Remote,Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2011-07-01,2015-07-01,2015-07-01,4446,6.5 s,248 Km/h,TRUE,TRUE,6,5,5,Hatch,Petrol,Front,6,Manual,5,4362 mm,1823-2010 mm,2648 mm,,12 m,316-1101 l,1437 Kg,2025 Kg,,62 l,4,120000 Km,TRUE,4,80000,20000,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,Emergency-brake Flashing Brake Lights,TRUE,,,TRUE,TRUE,TRUE,TRUE,,Turbocharger,,,TRUE,Eco,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,8.8 l/100km,5.7 l/100km,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,
Ford,Focus,hatch 1.6TDCi Trend,318900,42572,TRUE,4.5 l/100km,117 g/km,1222 Km,Front,1560 cc,1.6 l,Inline,4,85 Kw,85 Kw,3600 r/min,270 Nm,270 Nm,1750-2500 r/min,Manual,ABS,TRUE,TRUE,TRUE,205/60 R16 (opt 215/50 R17),205/60 R16 (opt 215/50 R17),TRUE,TRUE,1484 mm,TRUE,TRUE,TRUE,,TRUE,TRUE,Front,Remote,Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2011-07-01,2016-05-01,2016-05-01,,10.9 s,193 Km/h,TRUE,TRUE,6,N/a,5,Hatch,Diesel,Front,6,Manual,5,4358 mm,1823 mm,2648 mm,,11 m,316-1101 l,1343 Kg,1900 Kg,,55 l,4,120000 Km,TRUE,4,80000,20000,,,TRUE,TRUE,Opt,TRUE,TRUE,TRUE,Opt,Opt,Opt,Opt,TRUE,,TRUE,Opt Rear,,TRUE,TRUE,,TRUE,,Turbocharger,,,,,,,,,,,,,Opt Auto,Opt,,,,,,,,,,,Opt,Opt,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Opt,,,,,,Opt,Opt,,,,,
