files,curr_date,version,file_urls,make,model
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Luxury-Line-auto_BMW4Ser1h129_2v.jpg', 'path': 'full/45ea43e8afaf91f399abcc0ec01040c1cb4aea2a.jpg', 'checksum': 'e33ed0f246c73b1ccf1e6ae89adcfc3b'}]",2016/08/07,"
            430i Gran Coupe Luxury Line auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Luxury-Line-auto_BMW4Ser1h129_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Luxury-Line-auto_BMW4Ser1h129_3v.jpg', 'path': 'full/4ad6d2532849095b7a624b77d28e23c76c2bd125.jpg', 'checksum': 'a61d8618046300f6e1aebe877b2dd3ac'}]",2016/08/07,"
            430i Gran Coupe Luxury Line auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Luxury-Line-auto_BMW4Ser1h129_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420i-convertible-auto_BMW4Ser1o100v.jpg', 'path': 'full/acdf9d456c5acd253721df89a0bff03b0648a814.jpg', 'checksum': '7a6c61bd3834d2bcb614d2ccfa946699'}]",2016/08/07,"
            420i convertible auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420i-convertible-auto_BMW4Ser1o100v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420i-convertible-auto_BMW4Ser1o100_2v.jpg', 'path': 'full/9c13d6fb169902c419d8897a92451d310b0d6558.jpg', 'checksum': '7eeddd2e37b6796b896c4e1c6c3abed9'}]",2016/08/07,"
            420i convertible auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420i-convertible-auto_BMW4Ser1o100_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420i-convertible-auto_BMW4Ser1o100_3v.jpg', 'path': 'full/010a2da35cf380f7150203ce057a848cd4480c2c.jpg', 'checksum': '827bc0bd7d4ea83fb7509eb89b80f81b'}]",2016/08/07,"
            420i convertible auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420i-convertible-auto_BMW4Ser1o100_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-M-Sport_BMW4Ser1h134v.jpg', 'path': 'full/34d2ea320167e51f612a49ea907267ce7c2b933b.jpg', 'checksum': 'cb70c45700745081df337f62b758b169'}]",2016/08/07,"
            430i Gran Coupe M Sport    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-M-Sport_BMW4Ser1h134v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-M-Sport_BMW4Ser1h134_3v.jpg', 'path': 'full/7346cb0b03df77d81efb332e36c529fe64b944ec.jpg', 'checksum': '34706e22945276b11cc592593623f496'}]",2016/08/07,"
            430i Gran Coupe M Sport    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-M-Sport_BMW4Ser1h134_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-M-Sport_BMW4Ser1h134_2v.jpg', 'path': 'full/1a4b92ccb81b6bcd1346383e3ddfa24bcb4903c7.jpg', 'checksum': '4dc5d3b405dc817f65903a10863c4b6f'}]",2016/08/07,"
            430i Gran Coupe M Sport    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-M-Sport_BMW4Ser1h134_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-M-Sport_BMW4Ser1c159v.jpg', 'path': 'full/249924bb7ea6603d0d0aed67d7fd7181687d0db1.jpg', 'checksum': '8719d09dc2b072c05a36e723a6a52e06'}]",2016/08/07,"
            430i coupe M Sport    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-M-Sport_BMW4Ser1c159v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-M-Sport_BMW4Ser1c159_2v.jpg', 'path': 'full/f31f034e0f69d7762f4eb3e3cc2d0920ffa7e4da.jpg', 'checksum': 'a1c0bbe84f8c91a0be18d6286b7d3c4c'}]",2016/08/07,"
            430i coupe M Sport    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-M-Sport_BMW4Ser1c159_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-M-Sport_BMW4Ser1c159_3v.jpg', 'path': 'full/ab044a339123d62e0c89cafd9d4d1cf11ac5a0cd.jpg', 'checksum': '0ff239abae1a602fb47cfb6b722d3377'}]",2016/08/07,"
            430i coupe M Sport    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-M-Sport_BMW4Ser1c159_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-sports-auto_BMW4Ser1h127v.jpg', 'path': 'full/e8b51be30994e94c829b5a79cddff65c16235cd2.jpg', 'checksum': '3164c9535292fe8fdd4139fda3d7d498'}]",2016/08/07,"
            430i Gran Coupe sports-auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-sports-auto_BMW4Ser1h127v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-sports-auto_BMW4Ser1h127_2v.jpg', 'path': 'full/f1a648fb56f0d7fd94f101a44fe29834604ee196.jpg', 'checksum': 'c9e3f3cd933d17d903fee677d0f7e49d'}]",2016/08/07,"
            430i Gran Coupe sports-auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-sports-auto_BMW4Ser1h127_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-sports-auto_BMW4Ser1h127_3v.jpg', 'path': 'full/13f54da6f9d59d2dc97c4cb0e5a1510c0f94ec63.jpg', 'checksum': 'd78b07e4e8c2adac6571eaf7905282af'}]",2016/08/07,"
            430i Gran Coupe sports-auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-sports-auto_BMW4Ser1h127_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-sports-auto_BMW4Ser1c152_2v.jpg', 'path': 'full/0c57466ce9b93954cda3a2383ac72df1093fad43.jpg', 'checksum': '573467f79d508cf5446b90442425c872'}]",2016/08/07,"
            430i coupe sports-auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-sports-auto_BMW4Ser1c152_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-sports-auto_BMW4Ser1c152v.jpg', 'path': 'full/527dc0b39c9d13b5eb93e2e412e4bd62db765785.jpg', 'checksum': 'cf288fb4d9def4c001434d017b964b3b'}]",2016/08/07,"
            430i coupe sports-auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-sports-auto_BMW4Ser1c152v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-sports-auto_BMW4Ser1c152_3v.jpg', 'path': 'full/8880c9cf966ec0af14267cb1bd0af2254ead3318.jpg', 'checksum': '342aac7297b71e2eaf4a77333027770f'}]",2016/08/07,"
            430i coupe sports-auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-sports-auto_BMW4Ser1c152_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-auto_BMW4Ser1h126v.jpg', 'path': 'full/5d6aaffd102254ac205349250682a73daf4762b1.jpg', 'checksum': '3164c9535292fe8fdd4139fda3d7d498'}]",2016/08/07,"
            430i Gran Coupe auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-auto_BMW4Ser1h126v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-auto_BMW4Ser1h126_2v.jpg', 'path': 'full/a9135c194b951c9662b9dc26a85ed4739e04f503.jpg', 'checksum': 'c9e3f3cd933d17d903fee677d0f7e49d'}]",2016/08/07,"
            430i Gran Coupe auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-auto_BMW4Ser1h126_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-auto_BMW4Ser1h126_3v.jpg', 'path': 'full/9128a2e319c29ab4309bc72c1a7b9ca84ccd81a8.jpg', 'checksum': 'd78b07e4e8c2adac6571eaf7905282af'}]",2016/08/07,"
            430i Gran Coupe auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-auto_BMW4Ser1h126_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-Luxury-Line_BMW4Ser1c153v.jpg', 'path': 'full/27db34fde1064191b6407db5aae87eef09f679d0.jpg', 'checksum': '50315fbb831495d512832539259c3d36'}]",2016/08/07,"
            430i coupe Luxury Line    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-Luxury-Line_BMW4Ser1c153v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-Luxury-Line_BMW4Ser1c153_2v.jpg', 'path': 'full/9efc9823346cc27209209ce8a32fea8774bc8d9b.jpg', 'checksum': '3c03a94fbe2904e996570d7b6a04f797'}]",2016/08/07,"
            430i coupe Luxury Line    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-Luxury-Line_BMW4Ser1c153_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-Luxury-Line_BMW4Ser1c153_3v.jpg', 'path': 'full/d348fccb9922f0aae8164b279c7561ba6b2d0b00.jpg', 'checksum': '7fbbf971d458ae38995dc18f9f50e5ee'}]",2016/08/07,"
            430i coupe Luxury Line    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-Luxury-Line_BMW4Ser1c153_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-auto_BMW4Ser1c151v.jpg', 'path': 'full/bf24db7d7f898324844922e8a8e8a65d75cccf79.jpg', 'checksum': 'cf288fb4d9def4c001434d017b964b3b'}]",2016/08/07,"
            430i coupe auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-auto_BMW4Ser1c151v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-auto_BMW4Ser1c151_2v.jpg', 'path': 'full/b41ef56d9ac7ed3da8275830bed3d6457dffc8b7.jpg', 'checksum': '573467f79d508cf5446b90442425c872'}]",2016/08/07,"
            430i coupe auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-auto_BMW4Ser1c151_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-auto_BMW4Ser1c151_3v.jpg', 'path': 'full/ec81dcf8b82015f96ad7ad2120e4dc5bfe6e3014.jpg', 'checksum': '342aac7297b71e2eaf4a77333027770f'}]",2016/08/07,"
            430i coupe auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-auto_BMW4Ser1c151_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-Gran-Coupe-M-Sport-sports-auto_BMW4Ser1h124_2v.jpg', 'path': 'full/11aaf9c7c09eadfb686861f145091edb90b6d1e6.jpg', 'checksum': '4dc5d3b405dc817f65903a10863c4b6f'}]",2016/08/07,"
            420d Gran Coupe M Sport sports-auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-Gran-Coupe-M-Sport-sports-auto_BMW4Ser1h124_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-Gran-Coupe-M-Sport-sports-auto_BMW4Ser1h124v.jpg', 'path': 'full/3171fcc27c163e00f5d11ba593e9c3d5d5ac4f19.jpg', 'checksum': 'cb70c45700745081df337f62b758b169'}]",2016/08/07,"
            420d Gran Coupe M Sport sports-auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-Gran-Coupe-M-Sport-sports-auto_BMW4Ser1h124v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-coupe-M-Sport-sports-auto_BMW4Ser1c149v.jpg', 'path': 'full/f6fb4f2c30731f90c6d14a2f28a1b49f6064d4be.jpg', 'checksum': '8719d09dc2b072c05a36e723a6a52e06'}]",2016/08/07,"
            420d coupe M Sport sports-auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-coupe-M-Sport-sports-auto_BMW4Ser1c149v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-Gran-Coupe-M-Sport-sports-auto_BMW4Ser1h124_3v.jpg', 'path': 'full/e12f27760681824ae67904f96cb0e0ecb6bc82ef.jpg', 'checksum': '34706e22945276b11cc592593623f496'}]",2016/08/07,"
            420d Gran Coupe M Sport sports-auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-Gran-Coupe-M-Sport-sports-auto_BMW4Ser1h124_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-coupe-M-Sport-sports-auto_BMW4Ser1c149_2v.jpg', 'path': 'full/1304f9c12668751f2ea982ba533c2a3b19b4d721.jpg', 'checksum': 'a1c0bbe84f8c91a0be18d6286b7d3c4c'}]",2016/08/07,"
            420d coupe M Sport sports-auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-coupe-M-Sport-sports-auto_BMW4Ser1c149_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-coupe-M-Sport-sports-auto_BMW4Ser1c149_3v.jpg', 'path': 'full/3004d54908543777fb05ce51a9535bc216ec541f.jpg', 'checksum': '0ff239abae1a602fb47cfb6b722d3377'}]",2016/08/07,"
            420d coupe M Sport sports-auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-coupe-M-Sport-sports-auto_BMW4Ser1c149_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Sport-Line_BMW4Ser1h131v.jpg', 'path': 'full/61d3769058597b22634ca8ae71e79b1fd4548af8.jpg', 'checksum': '964bc3b67c811189f14b4db5b8a4d3a7'}]",2016/08/07,"
            430i Gran Coupe Sport Line    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Sport-Line_BMW4Ser1h131v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Sport-Line_BMW4Ser1h131_2v.jpg', 'path': 'full/3bcb81e77a6a78a5cb5781a050281c4903440498.jpg', 'checksum': 'f8304894e28308c5c6c662c7d5b389a6'}]",2016/08/07,"
            430i Gran Coupe Sport Line    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Sport-Line_BMW4Ser1h131_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Sport-Line_BMW4Ser1h131_3v.jpg', 'path': 'full/98a7d683b55501a4d6bee41238fe0ea79083c797.jpg', 'checksum': '8ba2a055079121003b8d740d4b832994'}]",2016/08/07,"
            430i Gran Coupe Sport Line    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Sport-Line_BMW4Ser1h131_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-Sport-Line_BMW4Ser1c156v.jpg', 'path': 'full/5caa62f4bcbe564e7c2f9351412a289ea1aba7e8.jpg', 'checksum': '36cb394ad65f197ed75e80441b3212e4'}]",2016/08/07,"
            430i coupe Sport Line    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-Sport-Line_BMW4Ser1c156v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-Sport-Line_BMW4Ser1c156_2v.jpg', 'path': 'full/0f30ec7044ee56f16a2a40e6d7e054bb33bf2686.jpg', 'checksum': '06deafe5060f9aaca0483511ba014115'}]",2016/08/07,"
            430i coupe Sport Line    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-Sport-Line_BMW4Ser1c156_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-Sport-Line_BMW4Ser1c156_3v.jpg', 'path': 'full/91a1016cd69af6016b351e3b541b0169b6a04684.jpg', 'checksum': '2d65859db09b5697f315d236a1b4c926'}]",2016/08/07,"
            430i coupe Sport Line    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe-Sport-Line_BMW4Ser1c156_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Luxury-Line_BMW4Ser1h128v.jpg', 'path': 'full/bb6b6f46ad1775e918c94105edf3fbf48f349175.jpg', 'checksum': '377b8279e5da58bfa7d9e5f5dc37806f'}]",2016/08/07,"
            430i Gran Coupe Luxury Line    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Luxury-Line_BMW4Ser1h128v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Luxury-Line_BMW4Ser1h128_2v.jpg', 'path': 'full/0d8d7dd4431cb3d8921b1699790eb5e53e0c7e30.jpg', 'checksum': 'e33ed0f246c73b1ccf1e6ae89adcfc3b'}]",2016/08/07,"
            430i Gran Coupe Luxury Line    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Luxury-Line_BMW4Ser1h128_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Luxury-Line_BMW4Ser1h128_3v.jpg', 'path': 'full/952e664b02b96e175835efff22b0575283ba08b7.jpg', 'checksum': 'a61d8618046300f6e1aebe877b2dd3ac'}]",2016/08/07,"
            430i Gran Coupe Luxury Line    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe-Luxury-Line_BMW4Ser1h128_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420i-convertible_BMW4Ser1o99v.jpg', 'path': 'full/bca20f2308586a857e8f5c6d5c46c8513a7da3c5.jpg', 'checksum': '7a6c61bd3834d2bcb614d2ccfa946699'}]",2016/08/07,"
            420i convertible    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420i-convertible_BMW4Ser1o99v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420i-convertible_BMW4Ser1o99_2v.jpg', 'path': 'full/bcf39178a51ab940611b2c4a00da4f59aa13e460.jpg', 'checksum': '7eeddd2e37b6796b896c4e1c6c3abed9'}]",2016/08/07,"
            420i convertible    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420i-convertible_BMW4Ser1o99_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420i-convertible_BMW4Ser1o99_3v.jpg', 'path': 'full/cf2b3400d887df7be18fb7654eabe273957f6095.jpg', 'checksum': '827bc0bd7d4ea83fb7509eb89b80f81b'}]",2016/08/07,"
            420i convertible    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420i-convertible_BMW4Ser1o99_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-Gran-Coupe-M-Sport-auto_BMW4Ser1h123v.jpg', 'path': 'full/cfdc44656ac139368b01720ff612ee993c9330de.jpg', 'checksum': 'cb70c45700745081df337f62b758b169'}]",2016/08/07,"
            420d Gran Coupe M Sport auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-Gran-Coupe-M-Sport-auto_BMW4Ser1h123v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-Gran-Coupe-M-Sport-auto_BMW4Ser1h123_2v.jpg', 'path': 'full/9a82185d05a8d6de7627c44e4695d332b2bf8063.jpg', 'checksum': '4dc5d3b405dc817f65903a10863c4b6f'}]",2016/08/07,"
            420d Gran Coupe M Sport auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-Gran-Coupe-M-Sport-auto_BMW4Ser1h123_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-Gran-Coupe-M-Sport-auto_BMW4Ser1h123_3v.jpg', 'path': 'full/b3f9297d84e6286ca42f1cd0f4469ad99284372b.jpg', 'checksum': '34706e22945276b11cc592593623f496'}]",2016/08/07,"
            420d Gran Coupe M Sport auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-Gran-Coupe-M-Sport-auto_BMW4Ser1h123_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-coupe-M-Sport-auto_BMW4Ser1c148v.jpg', 'path': 'full/31a434ccceb9404eb896c57f91c6aaa5ec1ca39f.jpg', 'checksum': '8719d09dc2b072c05a36e723a6a52e06'}]",2016/08/07,"
            420d coupe M Sport auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-coupe-M-Sport-auto_BMW4Ser1c148v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-coupe-M-Sport-auto_BMW4Ser1c148_2v.jpg', 'path': 'full/50c912ef5d7fbcdd2fbd28ad06e1858e498a96fe.jpg', 'checksum': 'a1c0bbe84f8c91a0be18d6286b7d3c4c'}]",2016/08/07,"
            420d coupe M Sport auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-coupe-M-Sport-auto_BMW4Ser1c148_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-coupe-M-Sport-auto_BMW4Ser1c148_3v.jpg', 'path': 'full/f67f34af092fb69f87979cf42690ff5eb8534764.jpg', 'checksum': '0ff239abae1a602fb47cfb6b722d3377'}]",2016/08/07,"
            420d coupe M Sport auto    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-420d-coupe-M-Sport-auto_BMW4Ser1c148_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe_BMW4Ser1h125v.jpg', 'path': 'full/691ec990f0c5d8a6fe3a7e80b6b5a99858c8d458.jpg', 'checksum': '3164c9535292fe8fdd4139fda3d7d498'}]",2016/08/07,"
            430i Gran Coupe    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe_BMW4Ser1h125v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe_BMW4Ser1h125_2v.jpg', 'path': 'full/c4ce2de1144b6296a738e302959a5bcad464413d.jpg', 'checksum': 'c9e3f3cd933d17d903fee677d0f7e49d'}]",2016/08/07,"
            430i Gran Coupe    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe_BMW4Ser1h125_2v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe_BMW4Ser1h125_3v.jpg', 'path': 'full/11596dcef582f1f8544ddb3c647892c20c78239d.jpg', 'checksum': 'd78b07e4e8c2adac6571eaf7905282af'}]",2016/08/07,"
            430i Gran Coupe    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-Gran-Coupe_BMW4Ser1h125_3v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe_BMW4Ser1c150v.jpg', 'path': 'full/bd446d3735ec3339d275e964d64be49cb714b377.jpg', 'checksum': 'cf288fb4d9def4c001434d017b964b3b'}]",2016/08/07,"
            430i coupe    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe_BMW4Ser1c150v.jpg,BMW,4 Series
"[{'url': 'http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe_BMW4Ser1c150_2v.jpg', 'path': 'full/61964be0a97fa5c8dfe357b6995ec9e9e35eb619.jpg', 'checksum': '573467f79d508cf5446b90442425c872'}]",2016/08/07,"
            430i coupe    ",http://www.cars.co.za/carimages_gen/BMW-4-Series/BMW-4-Series-430i-coupe_BMW4Ser1c150_2v.jpg,BMW,4 Series
